DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
100538,3_dose,reduced_coverage_lower,106070,45379,2651,789,478,142,333255,318215,COD
100539,3_dose,reduced_coverage_lower,117743,43752,3186,996,575,180,439125,420555,COD
100540,3_dose,reduced_coverage_lower,365465,167154,7958,2423,1435,437,955713,904441,COD
100541,3_dose,reduced_coverage_lower,226516,97964,5275,1506,951,272,614935,582862,COD
100542,3_dose,reduced_coverage_lower,69722,22608,2486,696,448,126,411507,393632,COD
100543,3_dose,reduced_coverage_lower,104700,40714,3267,1027,589,185,473085,450557,COD
100544,3_dose,reduced_coverage_lower,57817,17027,2255,606,407,109,420401,402635,COD
100545,3_dose,reduced_coverage_lower,167564,52725,6073,1801,1095,325,1019638,976541,COD
100546,3_dose,reduced_coverage_lower,119625,45932,3425,1036,618,187,436614,416989,COD
100547,3_dose,reduced_coverage_lower,36548,10345,1412,360,255,65,253380,243064,COD
100548,3_dose,reduced_coverage_lower,94692,26150,3731,975,673,176,682098,655661,COD
100549,3_dose,reduced_coverage_lower,120479,51907,2908,925,524,167,369275,351335,COD
100550,3_dose,reduced_coverage_lower,113292,47837,2574,726,464,131,288095,272849,COD
100551,3_dose,reduced_coverage_lower,59523,24194,1683,547,304,99,230124,220432,COD
100552,3_dose,reduced_coverage_lower,94011,41283,2345,746,423,135,290044,276025,COD
100553,3_dose,reduced_coverage_lower,38660,12626,1373,436,248,79,229710,220256,COD
100554,3_dose,reduced_coverage_lower,74695,21555,3131,825,565,149,638158,611956,COD
100555,3_dose,reduced_coverage_lower,63449,28115,1359,421,245,76,165889,158012,COD
100556,3_dose,reduced_coverage_lower,65290,21984,2138,645,386,116,336373,322861,COD
100557,3_dose,reduced_coverage_lower,61361,17897,2346,672,423,121,431889,415003,COD
100558,3_dose,reduced_coverage_lower,75603,29295,2180,675,393,122,315431,301256,COD
100559,3_dose,reduced_coverage_lower,116414,51104,2722,813,491,147,305917,291399,COD
100560,3_dose,reduced_coverage_lower,139089,64726,3390,992,611,179,399068,378565,COD
100561,3_dose,reduced_coverage_lower,44898,17447,1183,382,213,69,158818,151291,COD
100562,3_dose,reduced_coverage_lower,8376,2926,284,79,49,14,47415,45378,COG
100563,3_dose,reduced_coverage_lower,14999,5070,484,148,84,26,87059,83201,COG
100564,3_dose,reduced_coverage_lower,4039,1405,130,38,23,7,22366,21408,COG
100565,3_dose,reduced_coverage_lower,2092,872,56,18,10,3,8524,8122,COG
100566,3_dose,reduced_coverage_lower,22694,8918,632,199,110,35,91345,87464,COG
100567,3_dose,reduced_coverage_lower,3233,1244,88,28,15,5,12576,12016,COG
100568,3_dose,reduced_coverage_lower,3567,1421,94,27,16,5,14400,13747,COG
100569,3_dose,reduced_coverage_lower,10294,4358,274,86,48,15,37975,36272,COG
100570,3_dose,reduced_coverage_lower,5571,2003,166,50,29,9,28536,27247,COG
100571,3_dose,reduced_coverage_lower,7406,2730,237,75,41,13,41788,39946,COG
100572,3_dose,reduced_coverage_lower,39227,14884,1149,344,199,60,183314,174963,COG
100573,3_dose,reduced_coverage_lower,3296,1345,85,23,15,4,11901,11312,COG
100935,3_dose,reduced_coverage_lower,7078,1672,330,73,57,13,72896,69316,GAB
100936,3_dose,reduced_coverage_lower,2456,578,116,26,20,4,25284,24025,GAB
100937,3_dose,reduced_coverage_lower,663,155,29,6,5,1,6017,5712,GAB
100938,3_dose,reduced_coverage_lower,1303,354,53,13,9,2,9855,9330,GAB
100939,3_dose,reduced_coverage_lower,571,149,23,6,4,1,4534,4296,GAB
100940,3_dose,reduced_coverage_lower,850,224,34,8,6,1,6492,6168,GAB
100941,3_dose,reduced_coverage_lower,756,182,31,8,5,1,6613,6281,GAB
100942,3_dose,reduced_coverage_lower,1096,209,53,11,9,2,12835,12237,GAB
100943,3_dose,reduced_coverage_lower,1868,489,79,19,14,3,15756,14968,GAB
100975,3_dose,reduced_coverage_lower,149959,58219,4221,1328,728,229,490468,467346,GHA
100976,3_dose,reduced_coverage_lower,120031,54884,2590,692,447,119,236806,224009,GHA
100977,3_dose,reduced_coverage_lower,126800,61377,2813,585,485,101,217815,206385,GHA
100978,3_dose,reduced_coverage_lower,169781,79574,3476,678,600,117,271914,258233,GHA
100979,3_dose,reduced_coverage_lower,64487,18200,2356,667,406,115,348244,332117,GHA
100980,3_dose,reduced_coverage_lower,131362,60446,2834,665,489,115,253634,240184,GHA
100981,3_dose,reduced_coverage_lower,29727,10588,891,297,154,51,105922,100798,GHA
100982,3_dose,reduced_coverage_lower,32069,14710,741,234,128,40,69992,66542,GHA
100983,3_dose,reduced_coverage_lower,136927,63605,2918,515,503,89,223023,211030,GHA
100984,3_dose,reduced_coverage_lower,133900,64166,2835,637,489,110,235036,223133,GHA
100985,3_dose,reduced_coverage_lower,17190,5058,587,136,109,25,146441,139531,GIN
100986,3_dose,reduced_coverage_lower,18578,4436,736,163,137,30,195562,187242,GIN
100987,3_dose,reduced_coverage_lower,33883,11284,679,54,126,10,114532,108384,GIN
100988,3_dose,reduced_coverage_lower,46819,16508,1058,212,196,39,210342,199972,GIN
100989,3_dose,reduced_coverage_lower,71455,26899,1687,130,313,24,227633,215107,GIN
100990,3_dose,reduced_coverage_lower,13597,3478,446,112,83,21,132226,126297,GIN
100991,3_dose,reduced_coverage_lower,28302,11097,652,137,121,25,115234,109591,GIN
100992,3_dose,reduced_coverage_lower,105819,37684,2400,72,446,13,321428,304165,GIN
101013,3_dose,reduced_coverage_lower,1562,136,41,-2,6,-0,11476,10739,GNQ
101014,3_dose,reduced_coverage_lower,2504,405,59,-1,9,-0,15270,14289,GNQ
101015,3_dose,reduced_coverage_lower,2961,562,83,-3,13,-0,24504,23173,GNQ
101016,3_dose,reduced_coverage_lower,1947,289,51,-2,8,-0,13955,13107,GNQ
101461,3_dose,reduced_coverage_lower,1848,-23,127,-1,20,-0,62020,59308,KEN
101462,3_dose,reduced_coverage_lower,1682,-91,112,-10,18,-2,98419,94250,KEN
101463,3_dose,reduced_coverage_lower,22407,5269,972,230,154,36,206307,197304,KEN
101464,3_dose,reduced_coverage_lower,28689,12533,740,226,117,36,93725,88852,KEN
101465,3_dose,reduced_coverage_lower,608,-10,39,-1,6,-0,22228,21322,KEN
101466,3_dose,reduced_coverage_lower,2642,-51,167,-4,26,-1,78901,75433,KEN
101467,3_dose,reduced_coverage_lower,2130,21,138,1,22,0,67023,64320,KEN
101468,3_dose,reduced_coverage_lower,18239,4428,746,190,118,30,135102,129319,KEN
101469,3_dose,reduced_coverage_lower,558,2,37,0,6,0,17788,17051,KEN
101470,3_dose,reduced_coverage_lower,1744,-3,117,-0,19,-0,58819,56242,KEN
101471,3_dose,reduced_coverage_lower,27119,7287,1102,292,175,46,201904,192799,KEN
101472,3_dose,reduced_coverage_lower,2260,-96,149,-9,24,-1,95588,91775,KEN
101473,3_dose,reduced_coverage_lower,3188,-142,199,-11,32,-2,103323,99038,KEN
101474,3_dose,reduced_coverage_lower,12840,2500,628,134,100,21,143926,137167,KEN
101475,3_dose,reduced_coverage_lower,2672,-48,177,-4,28,-1,82698,79383,KEN
101476,3_dose,reduced_coverage_lower,6838,359,453,28,72,4,170570,163160,KEN
101477,3_dose,reduced_coverage_lower,17608,4339,760,195,120,31,153166,146600,KEN
101478,3_dose,reduced_coverage_lower,4013,-153,275,-12,44,-2,145273,138824,KEN
101479,3_dose,reduced_coverage_lower,15595,4913,585,165,93,26,92903,88570,KEN
101480,3_dose,reduced_coverage_lower,845,-18,57,-1,9,-0,28733,27416,KEN
101481,3_dose,reduced_coverage_lower,490,13,31,1,5,0,12980,12430,KEN
101482,3_dose,reduced_coverage_lower,4522,-115,291,-12,46,-2,161448,154557,KEN
101483,3_dose,reduced_coverage_lower,3444,-80,229,-8,36,-1,136745,130902,KEN
101484,3_dose,reduced_coverage_lower,1574,-15,94,-1,15,-0,45220,43291,KEN
101485,3_dose,reduced_coverage_lower,1062,1,71,-0,11,-0,31916,30619,KEN
101486,3_dose,reduced_coverage_lower,7321,398,460,35,73,6,179360,171986,KEN
101487,3_dose,reduced_coverage_lower,12471,3160,577,144,91,23,126425,120669,KEN
101488,3_dose,reduced_coverage_lower,8764,1249,476,82,75,13,125029,119250,KEN
101489,3_dose,reduced_coverage_lower,4013,-143,260,-15,41,-2,143323,137255,KEN
101490,3_dose,reduced_coverage_lower,89,-4,6,-0,1,-0,3362,3232,KEN
101491,3_dose,reduced_coverage_lower,2725,-90,197,-9,31,-1,135271,129339,KEN
101492,3_dose,reduced_coverage_lower,4158,263,274,20,43,3,100527,96111,KEN
101493,3_dose,reduced_coverage_lower,1517,-72,106,-6,17,-1,70855,67896,KEN
101494,3_dose,reduced_coverage_lower,2990,-17,190,-2,30,-0,83396,79840,KEN
101495,3_dose,reduced_coverage_lower,26,-2,2,-0,0,-0,1417,1356,KEN
101496,3_dose,reduced_coverage_lower,2153,-94,131,-7,21,-1,75147,71925,KEN
101497,3_dose,reduced_coverage_lower,717,23,47,1,7,0,18801,17987,KEN
101498,3_dose,reduced_coverage_lower,36391,14203,969,319,154,51,131551,125364,KEN
101499,3_dose,reduced_coverage_lower,1993,145,122,12,19,2,44092,42256,KEN
101500,3_dose,reduced_coverage_lower,1418,82,87,7,14,1,34776,33355,KEN
101501,3_dose,reduced_coverage_lower,1601,-3,112,1,18,0,52466,50312,KEN
101502,3_dose,reduced_coverage_lower,4746,344,289,26,46,4,101361,96662,KEN
101503,3_dose,reduced_coverage_lower,8991,2038,381,89,60,14,76370,73160,KEN
101504,3_dose,reduced_coverage_lower,2583,-52,170,-4,27,-1,89387,85905,KEN
101505,3_dose,reduced_coverage_lower,15267,4903,535,158,85,25,87279,83098,KEN
101506,3_dose,reduced_coverage_lower,1689,-11,107,-1,17,-0,55747,53354,KEN
101507,3_dose,reduced_coverage_lower,4921,1006,227,52,36,8,48741,46491,KEN
101605,3_dose,reduced_coverage_lower,3836,1436,125,38,20,6,17161,16294,LBR
101606,3_dose,reduced_coverage_lower,10185,3355,336,98,55,16,48916,46638,LBR
101607,3_dose,reduced_coverage_lower,3799,1528,104,34,17,6,12607,11953,LBR
101608,3_dose,reduced_coverage_lower,5433,2216,148,47,24,8,18074,17187,LBR
101609,3_dose,reduced_coverage_lower,5504,1767,196,60,32,10,30871,29417,LBR
101610,3_dose,reduced_coverage_lower,3472,1120,118,35,19,6,18768,17876,LBR
101611,3_dose,reduced_coverage_lower,2484,966,68,22,11,4,8844,8407,LBR
101612,3_dose,reduced_coverage_lower,10093,3500,313,92,51,15,42507,40406,LBR
101613,3_dose,reduced_coverage_lower,8153,2724,279,80,46,13,41117,39356,LBR
101614,3_dose,reduced_coverage_lower,3871,1326,125,38,21,6,18396,17529,LBR
101615,3_dose,reduced_coverage_lower,16155,3734,719,187,118,31,148207,141571,LBR
101616,3_dose,reduced_coverage_lower,11780,3415,446,123,73,20,71943,68591,LBR
101617,3_dose,reduced_coverage_lower,1927,607,66,21,11,3,10390,9910,LBR
101618,3_dose,reduced_coverage_lower,3440,1378,95,31,16,5,12104,11536,LBR
101619,3_dose,reduced_coverage_lower,3215,1193,106,32,17,5,14457,13773,LBR
101893,3_dose,reduced_coverage_lower,10948,1201,656,73,123,14,358652,345761,MLI
101894,3_dose,reduced_coverage_lower,11378,3455,418,118,78,22,91247,87522,MLI
101895,3_dose,reduced_coverage_lower,85161,33682,2452,795,459,149,425648,408904,MLI
101896,3_dose,reduced_coverage_lower,956,272,37,10,7,2,8840,8521,MLI
101897,3_dose,reduced_coverage_lower,75242,26154,2693,808,504,151,546654,526148,MLI
101898,3_dose,reduced_coverage_lower,125866,56854,3094,905,579,169,444994,426285,MLI
101899,3_dose,reduced_coverage_lower,104890,43492,3033,985,567,184,503470,482308,MLI
101900,3_dose,reduced_coverage_lower,165891,74379,4042,1159,756,217,564340,542594,MLI
101901,3_dose,reduced_coverage_lower,33808,15614,814,238,152,45,124549,119345,MLI
101969,3_dose,reduced_coverage_lower,87095,36491,2295,794,377,131,276228,263554,MOZ
101970,3_dose,reduced_coverage_lower,19787,5144,869,223,143,37,173638,166301,MOZ
101971,3_dose,reduced_coverage_lower,36901,12990,1349,393,222,65,222273,212733,MOZ
101972,3_dose,reduced_coverage_lower,45771,13005,1634,473,269,78,274459,262201,MOZ
101973,3_dose,reduced_coverage_lower,10874,1946,514,110,85,18,126818,121500,MOZ
101974,3_dose,reduced_coverage_lower,16402,1778,912,118,150,19,301149,289329,MOZ
101975,3_dose,reduced_coverage_lower,364949,163847,8373,1695,1377,279,721362,680360,MOZ
101976,3_dose,reduced_coverage_lower,66405,28412,1956,646,322,106,234668,225151,MOZ
101977,3_dose,reduced_coverage_lower,63443,23681,1963,644,323,106,282859,270392,MOZ
101978,3_dose,reduced_coverage_lower,83715,32201,2632,890,433,146,358936,342960,MOZ
101979,3_dose,reduced_coverage_lower,349148,163113,7872,1718,1294,282,711777,672684,MOZ
102012,3_dose,reduced_coverage_lower,17751,7460,523,167,85,27,60359,57707,MWI
102013,3_dose,reduced_coverage_lower,27204,7599,1132,303,184,49,181286,174061,MWI
102014,3_dose,reduced_coverage_lower,18787,6788,625,190,101,31,79887,76453,MWI
102015,3_dose,reduced_coverage_lower,6913,1946,290,78,47,13,49704,47764,MWI
102016,3_dose,reduced_coverage_lower,8599,3617,260,85,42,14,32062,30763,MWI
102017,3_dose,reduced_coverage_lower,26569,10041,914,280,148,45,112668,107802,MWI
102018,3_dose,reduced_coverage_lower,25408,9784,803,256,130,41,99819,95634,MWI
102019,3_dose,reduced_coverage_lower,14444,5898,417,145,68,24,51685,49440,MWI
102020,3_dose,reduced_coverage_lower,35906,14803,1031,335,167,54,115176,110217,MWI
102021,3_dose,reduced_coverage_lower,6,2,0,0,0,0,27,26,MWI
102022,3_dose,reduced_coverage_lower,74385,25374,2527,798,410,129,352965,338549,MWI
102023,3_dose,reduced_coverage_lower,25984,10520,759,248,123,40,88011,84448,MWI
102024,3_dose,reduced_coverage_lower,44342,17790,1282,416,208,67,148326,141797,MWI
102025,3_dose,reduced_coverage_lower,18440,6497,607,201,98,33,82182,78759,MWI
102026,3_dose,reduced_coverage_lower,17083,5255,641,184,104,30,95442,91370,MWI
102027,3_dose,reduced_coverage_lower,4345,1596,134,44,22,7,16511,15796,MWI
102028,3_dose,reduced_coverage_lower,44095,18000,1281,426,208,69,156774,149396,MWI
102029,3_dose,reduced_coverage_lower,4882,1777,151,50,25,8,19488,18652,MWI
102030,3_dose,reduced_coverage_lower,11957,4721,347,118,56,19,43603,41747,MWI
102031,3_dose,reduced_coverage_lower,17723,7540,518,176,84,29,59150,56525,MWI
102032,3_dose,reduced_coverage_lower,10690,4243,334,114,54,19,40120,38605,MWI
102033,3_dose,reduced_coverage_lower,24696,10445,736,246,119,40,83362,79820,MWI
102034,3_dose,reduced_coverage_lower,10135,4016,339,105,55,17,40628,38786,MWI
102035,3_dose,reduced_coverage_lower,9553,3038,377,104,61,17,57289,54813,MWI
102036,3_dose,reduced_coverage_lower,8653,3318,262,90,42,15,32700,31293,MWI
102037,3_dose,reduced_coverage_lower,15043,5509,491,159,80,26,63903,61191,MWI
102038,3_dose,reduced_coverage_lower,20203,6618,734,219,119,36,105410,100721,MWI
102039,3_dose,reduced_coverage_lower,21398,6925,804,246,130,40,123245,118179,MWI
102076,3_dose,reduced_coverage_lower,570,-3,38,-0,6,-0,19372,18411,NAM
102089,3_dose,reduced_coverage_lower,9741,2284,438,112,74,19,102905,99297,NER
102090,3_dose,reduced_coverage_lower,13013,3933,555,157,94,27,109384,105389,NER
102091,3_dose,reduced_coverage_lower,219265,99945,5397,1916,916,325,587608,562025,NER
102092,3_dose,reduced_coverage_lower,217127,79458,6845,1944,1161,330,889690,853148,NER
102093,3_dose,reduced_coverage_lower,56358,17612,2164,614,367,104,340806,327642,NER
102094,3_dose,reduced_coverage_lower,197309,83865,5776,1898,980,322,717667,687760,NER
102095,3_dose,reduced_coverage_lower,151807,54386,4936,1526,838,259,704929,678009,NER
102096,3_dose,reduced_coverage_lower,125678,41811,4657,1396,790,237,761677,731912,NER
102097,3_dose,reduced_coverage_lower,33337,7427,1516,308,246,50,553120,530394,NGA
102098,3_dose,reduced_coverage_lower,139165,58936,3158,475,513,77,537824,511540,NGA
102099,3_dose,reduced_coverage_lower,52037,10901,2179,451,354,73,719356,690274,NGA
102100,3_dose,reduced_coverage_lower,31491,3492,1597,200,260,33,794570,763561,NGA
102101,3_dose,reduced_coverage_lower,107652,36211,3514,920,571,149,875058,839709,NGA
102102,3_dose,reduced_coverage_lower,34537,10378,1103,288,179,47,295578,283249,NGA
102103,3_dose,reduced_coverage_lower,142923,45413,3600,847,585,138,799841,766834,NGA
102104,3_dose,reduced_coverage_lower,91578,27707,2985,773,485,126,781972,752099,NGA
102105,3_dose,reduced_coverage_lower,91906,36768,2479,629,403,102,552368,529909,NGA
102106,3_dose,reduced_coverage_lower,42199,6225,1868,289,304,47,743601,714731,NGA
102107,3_dose,reduced_coverage_lower,50593,17552,1532,422,249,69,386674,370038,NGA
102108,3_dose,reduced_coverage_lower,57425,16293,2213,529,360,86,629480,603793,NGA
102109,3_dose,reduced_coverage_lower,72700,26084,1925,473,313,77,419686,400374,NGA
102110,3_dose,reduced_coverage_lower,29278,5528,1469,285,239,46,613746,590075,NGA
102111,3_dose,reduced_coverage_lower,23787,6616,854,195,139,32,235007,225635,NGA
102112,3_dose,reduced_coverage_lower,105337,44450,2372,520,386,84,453035,433556,NGA
102113,3_dose,reduced_coverage_lower,37364,6216,1783,300,290,49,720051,692023,NGA
102114,3_dose,reduced_coverage_lower,125210,43437,3914,964,636,157,841844,807073,NGA
102115,3_dose,reduced_coverage_lower,242633,93561,5950,1271,967,207,1152013,1099898,NGA
102116,3_dose,reduced_coverage_lower,214192,71081,6907,1793,1122,291,1782169,1711614,NGA
102117,3_dose,reduced_coverage_lower,193495,69170,5234,1201,851,195,1095141,1048993,NGA
102118,3_dose,reduced_coverage_lower,192989,73519,4552,191,740,31,618826,586855,NGA
102119,3_dose,reduced_coverage_lower,45140,10083,1928,381,313,62,629465,603692,NGA
102120,3_dose,reduced_coverage_lower,87026,34507,2228,526,362,85,469927,450694,NGA
102121,3_dose,reduced_coverage_lower,58335,1653,3388,146,551,24,1860224,1781843,NGA
102122,3_dose,reduced_coverage_lower,73300,27899,1740,380,283,62,362644,346993,NGA
102123,3_dose,reduced_coverage_lower,149272,59424,3572,773,580,126,733132,699915,NGA
102124,3_dose,reduced_coverage_lower,82986,23611,2538,562,413,91,685712,656606,NGA
102125,3_dose,reduced_coverage_lower,107187,37864,2598,625,422,102,582953,558415,NGA
102126,3_dose,reduced_coverage_lower,127142,47088,3373,867,548,141,740618,709021,NGA
102127,3_dose,reduced_coverage_lower,207180,81894,5179,1225,842,199,1084742,1037563,NGA
102128,3_dose,reduced_coverage_lower,127509,48944,2910,694,473,113,609411,581322,NGA
102129,3_dose,reduced_coverage_lower,41809,6931,2152,315,350,51,820724,790736,NGA
102130,3_dose,reduced_coverage_lower,212466,72756,4830,330,785,54,685364,651430,NGA
102131,3_dose,reduced_coverage_lower,113383,46922,2555,332,415,54,437095,415238,NGA
102132,3_dose,reduced_coverage_lower,60124,21221,1930,494,314,80,440167,421539,NGA
102133,3_dose,reduced_coverage_lower,209237,64701,4698,215,764,35,616031,583478,NGA
102759,3_dose,reduced_coverage_lower,73880,33206,1679,441,265,70,168690,159418,SLE
102760,3_dose,reduced_coverage_lower,105916,49714,2399,673,379,106,231475,218231,SLE
102761,3_dose,reduced_coverage_lower,56337,25998,1350,426,213,67,146373,138289,SLE
102762,3_dose,reduced_coverage_lower,17887,5133,679,197,107,31,108555,103767,SLE
102831,3_dose,reduced_coverage_lower,12052,1659,524,37,100,7,196641,187622,SSD
102832,3_dose,reduced_coverage_lower,12872,2018,439,34,83,7,148605,140611,SSD
102833,3_dose,reduced_coverage_lower,9663,928,477,42,91,8,247059,236207,SSD
102834,3_dose,reduced_coverage_lower,5596,634,265,10,50,2,125941,120116,SSD
102835,3_dose,reduced_coverage_lower,4695,230,259,1,49,0,152546,146295,SSD
102836,3_dose,reduced_coverage_lower,3415,102,180,-0,34,-0,107354,102866,SSD
102837,3_dose,reduced_coverage_lower,6264,162,305,-9,58,-2,180345,172510,SSD
102838,3_dose,reduced_coverage_lower,4966,-112,260,-6,49,-1,151526,144930,SSD
102839,3_dose,reduced_coverage_lower,2038,128,90,4,17,1,44768,42821,SSD
102840,3_dose,reduced_coverage_lower,8869,1428,316,37,60,7,113842,108549,SSD
102944,3_dose,reduced_coverage_lower,1939,331,107,14,21,3,43019,41399,TCD
102945,3_dose,reduced_coverage_lower,3927,399,207,21,40,4,95859,92205,TCD
102946,3_dose,reduced_coverage_lower,47,7,2,0,0,0,890,856,TCD
102947,3_dose,reduced_coverage_lower,7890,1549,354,65,69,13,128493,123341,TCD
102948,3_dose,reduced_coverage_lower,290,37,15,2,3,0,6774,6526,TCD
102949,3_dose,reduced_coverage_lower,82,8,4,0,1,0,2041,1967,TCD
102950,3_dose,reduced_coverage_lower,5275,781,270,37,53,7,109572,105099,TCD
102951,3_dose,reduced_coverage_lower,6809,1444,305,62,59,12,113622,109313,TCD
102952,3_dose,reduced_coverage_lower,3622,553,163,23,32,4,55679,53457,TCD
102953,3_dose,reduced_coverage_lower,4644,816,228,39,44,8,88392,85000,TCD
102954,3_dose,reduced_coverage_lower,5113,906,248,41,48,8,96941,93098,TCD
102955,3_dose,reduced_coverage_lower,15771,3799,614,138,120,27,194326,186614,TCD
102956,3_dose,reduced_coverage_lower,11832,2963,452,96,88,19,124387,119152,TCD
102957,3_dose,reduced_coverage_lower,7388,1308,368,60,72,12,146201,140387,TCD
102958,3_dose,reduced_coverage_lower,5785,1053,282,51,55,10,109305,105097,TCD
102959,3_dose,reduced_coverage_lower,10186,2375,377,82,73,16,117588,112791,TCD
102960,3_dose,reduced_coverage_lower,5167,342,291,25,57,5,145700,140012,TCD
102961,3_dose,reduced_coverage_lower,5012,1072,190,41,37,8,60773,58354,TCD
102962,3_dose,reduced_coverage_lower,3552,544,162,28,32,6,64735,62262,TCD
102963,3_dose,reduced_coverage_lower,7012,803,329,32,64,6,134519,129562,TCD
102964,3_dose,reduced_coverage_lower,0,0,0,0,0,0,6,6,TCD
102965,3_dose,reduced_coverage_lower,13436,3163,526,109,103,21,173030,165952,TCD
102966,3_dose,reduced_coverage_lower,2836,153,183,9,36,2,98642,95026,TCD
102967,3_dose,reduced_coverage_lower,33012,14782,763,235,138,43,84536,79410,TGO
102968,3_dose,reduced_coverage_lower,38638,16191,934,290,169,53,107328,100178,TGO
102969,3_dose,reduced_coverage_lower,121409,51354,3075,1012,558,184,342814,325504,TGO
102970,3_dose,reduced_coverage_lower,84169,36846,1926,532,349,96,187439,176862,TGO
102971,3_dose,reduced_coverage_lower,27306,10492,884,254,160,46,112878,106950,TGO
103217,3_dose,reduced_coverage_lower,18523,2141,1020,143,148,21,276904,265896,TZA
103218,3_dose,reduced_coverage_lower,50006,10170,2441,535,354,78,497521,477592,TZA
103219,3_dose,reduced_coverage_lower,34159,5954,1689,359,245,52,356224,341306,TZA
103220,3_dose,reduced_coverage_lower,54189,18746,2015,579,293,84,270133,258208,TZA
103221,3_dose,reduced_coverage_lower,15908,3024,791,178,115,26,154991,148466,TZA
103222,3_dose,reduced_coverage_lower,56442,12818,2334,598,339,87,422794,405482,TZA
103223,3_dose,reduced_coverage_lower,14941,3802,587,158,85,23,97410,93297,TZA
103224,3_dose,reduced_coverage_lower,54173,15233,2171,592,315,86,315039,302256,TZA
103225,3_dose,reduced_coverage_lower,17103,1728,957,116,139,17,264083,253699,TZA
103226,3_dose,reduced_coverage_lower,31068,8959,1134,325,165,47,154897,147844,TZA
103227,3_dose,reduced_coverage_lower,20664,3213,1104,191,160,28,250087,239794,TZA
103228,3_dose,reduced_coverage_lower,23796,3622,1313,226,191,33,321888,309158,TZA
103229,3_dose,reduced_coverage_lower,58706,13953,2595,651,377,95,449706,431849,TZA
103230,3_dose,reduced_coverage_lower,59722,15389,2326,672,338,98,364441,349084,TZA
103231,3_dose,reduced_coverage_lower,35787,9541,1421,395,206,57,222244,212966,TZA
103232,3_dose,reduced_coverage_lower,59892,14533,2476,669,359,97,444457,425537,TZA
103233,3_dose,reduced_coverage_lower,10734,2308,516,121,75,18,97622,93698,TZA
103234,3_dose,reduced_coverage_lower,4182,743,210,44,31,6,46755,44807,TZA
103235,3_dose,reduced_coverage_lower,4023,600,208,39,30,6,47914,45826,TZA
103236,3_dose,reduced_coverage_lower,27437,7354,1144,306,166,44,184780,176801,TZA
103237,3_dose,reduced_coverage_lower,18264,3548,877,195,127,28,171699,164509,TZA
103238,3_dose,reduced_coverage_lower,36531,10305,1507,433,219,63,231989,222424,TZA
103239,3_dose,reduced_coverage_lower,39441,8704,1684,446,245,65,295926,283519,TZA
103240,3_dose,reduced_coverage_lower,29992,5386,1420,324,206,47,300441,287919,TZA
103241,3_dose,reduced_coverage_lower,21473,3789,1091,233,158,34,233521,224089,TZA
103242,3_dose,reduced_coverage_lower,55588,12577,2383,604,346,88,414491,397013,TZA
103243,3_dose,reduced_coverage_lower,30753,5615,1549,340,225,49,322015,308637,TZA
103244,3_dose,reduced_coverage_lower,2219,379,116,25,17,4,27039,25915,TZA
103245,3_dose,reduced_coverage_lower,1873,378,92,20,13,3,18044,17292,TZA
103246,3_dose,reduced_coverage_lower,3126,397,165,26,24,4,39125,37476,TZA
103247,3_dose,reduced_coverage_lower,7541,2224,284,80,44,12,47410,45370,UGA
103248,3_dose,reduced_coverage_lower,46296,18482,1338,374,208,58,163005,154391,UGA
103249,3_dose,reduced_coverage_lower,28866,8304,1109,326,173,51,202304,193382,UGA
103250,3_dose,reduced_coverage_lower,17832,7033,482,160,75,25,64639,61197,UGA
103251,3_dose,reduced_coverage_lower,5393,1328,246,63,38,10,50698,48713,UGA
103252,3_dose,reduced_coverage_lower,17808,3720,828,192,129,30,185184,177687,UGA
103253,3_dose,reduced_coverage_lower,10816,4252,287,89,45,14,37557,35757,UGA
103254,3_dose,reduced_coverage_lower,31461,12088,931,294,145,46,120177,114138,UGA
103255,3_dose,reduced_coverage_lower,15589,4853,549,164,85,25,86398,82411,UGA
103256,3_dose,reduced_coverage_lower,53912,22040,1430,442,223,69,181464,172181,UGA
103257,3_dose,reduced_coverage_lower,28844,11180,798,249,124,39,102124,97046,UGA
103258,3_dose,reduced_coverage_lower,354,33,21,2,3,0,7163,6886,UGA
103259,3_dose,reduced_coverage_lower,9867,2201,422,105,66,16,86335,82811,UGA
103260,3_dose,reduced_coverage_lower,10920,4568,280,87,44,13,34808,33137,UGA
103261,3_dose,reduced_coverage_lower,549,120,26,6,4,1,5543,5305,UGA
103262,3_dose,reduced_coverage_lower,12797,462,820,40,128,6,308245,296246,UGA
103263,3_dose,reduced_coverage_lower,57359,24533,1519,457,236,71,181845,171711,UGA
103264,3_dose,reduced_coverage_lower,9233,2469,368,97,57,15,69567,66705,UGA
103265,3_dose,reduced_coverage_lower,4376,767,209,47,33,7,50861,48688,UGA
103266,3_dose,reduced_coverage_lower,3864,854,187,41,29,6,42410,40700,UGA
103267,3_dose,reduced_coverage_lower,9688,1866,498,103,78,16,125961,121009,UGA
103268,3_dose,reduced_coverage_lower,29617,11397,706,189,110,29,77027,71667,UGA
103269,3_dose,reduced_coverage_lower,20735,8262,581,183,90,28,75240,71496,UGA
103270,3_dose,reduced_coverage_lower,17175,5470,634,172,99,27,103357,99019,UGA
103271,3_dose,reduced_coverage_lower,6607,1453,282,74,44,11,57325,54986,UGA
