DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
100992,3_dose,reduced_coverage_lower,96280,34576,1986,116,256,15,320782,304206,GIN
101013,3_dose,reduced_coverage_lower,659,-27,28,-3,4,-0,11460,10733,GNQ
101014,3_dose,reduced_coverage_lower,1234,-58,46,-4,6,-1,15229,14259,GNQ
101015,3_dose,reduced_coverage_lower,1726,-5,64,-6,8,-1,24576,23144,GNQ
101016,3_dose,reduced_coverage_lower,1004,-32,40,-6,5,-1,14044,13118,GNQ
101461,3_dose,reduced_coverage_lower,1302,-54,85,-5,11,-1,61931,59289,KEN
101462,3_dose,reduced_coverage_lower,830,-151,63,-12,8,-1,98204,94156,KEN
101463,3_dose,reduced_coverage_lower,18230,2232,862,151,111,20,206266,197726,KEN
101464,3_dose,reduced_coverage_lower,27677,10684,739,230,95,30,93834,89126,KEN
101465,3_dose,reduced_coverage_lower,410,-24,29,-2,4,-0,22318,21330,KEN
101466,3_dose,reduced_coverage_lower,1597,-90,113,-9,15,-1,78628,75348,KEN
101467,3_dose,reduced_coverage_lower,1407,-74,105,-6,14,-1,67087,64250,KEN
101468,3_dose,reduced_coverage_lower,15693,2948,672,151,87,19,135225,128907,KEN
101469,3_dose,reduced_coverage_lower,339,-13,25,-1,3,-0,17868,17050,KEN
101470,3_dose,reduced_coverage_lower,1156,-63,85,-6,11,-1,58748,56284,KEN
101471,3_dose,reduced_coverage_lower,24424,4978,1008,237,130,31,201940,192856,KEN
101472,3_dose,reduced_coverage_lower,1288,-132,104,-11,13,-1,95641,91518,KEN
101473,3_dose,reduced_coverage_lower,1989,-94,138,-9,18,-1,103205,99021,KEN
101474,3_dose,reduced_coverage_lower,10120,1018,508,69,66,9,144137,137434,KEN
101475,3_dose,reduced_coverage_lower,1646,-77,130,-7,17,-1,82782,79226,KEN
101476,3_dose,reduced_coverage_lower,5040,-130,337,-10,43,-1,171152,163226,KEN
101477,3_dose,reduced_coverage_lower,14819,2602,709,145,92,19,152933,146679,KEN
101478,3_dose,reduced_coverage_lower,2651,-136,188,-11,24,-1,145147,138523,KEN
101479,3_dose,reduced_coverage_lower,13809,3766,521,142,67,18,93083,88770,KEN
101480,3_dose,reduced_coverage_lower,543,-28,38,-2,5,-0,28671,27460,KEN
101481,3_dose,reduced_coverage_lower,355,-7,22,-1,3,-0,12993,12422,KEN
101482,3_dose,reduced_coverage_lower,2904,-157,215,-16,28,-2,161593,154544,KEN
101483,3_dose,reduced_coverage_lower,2065,-123,144,-10,19,-1,136977,131108,KEN
101484,3_dose,reduced_coverage_lower,1057,-40,74,-3,10,-0,45123,43277,KEN
101485,3_dose,reduced_coverage_lower,706,-27,47,-3,6,-0,31952,30572,KEN
101486,3_dose,reduced_coverage_lower,5056,-134,345,-13,45,-2,179295,171560,KEN
101487,3_dose,reduced_coverage_lower,10615,1295,518,84,67,11,126594,120867,KEN
101488,3_dose,reduced_coverage_lower,6695,93,379,8,49,1,124901,119400,KEN
101489,3_dose,reduced_coverage_lower,2495,-197,175,-16,23,-2,142954,137334,KEN
101490,3_dose,reduced_coverage_lower,51,-4,4,-0,0,-0,3363,3225,KEN
101491,3_dose,reduced_coverage_lower,1389,-123,112,-12,14,-2,135035,129215,KEN
101492,3_dose,reduced_coverage_lower,2985,-84,196,-6,25,-1,100501,96113,KEN
101493,3_dose,reduced_coverage_lower,871,-89,68,-7,9,-1,70875,68045,KEN
101494,3_dose,reduced_coverage_lower,2010,-69,135,-5,17,-1,83429,79872,KEN
101495,3_dose,reduced_coverage_lower,14,-2,1,-0,0,-0,1414,1353,KEN
101496,3_dose,reduced_coverage_lower,1327,-57,110,-5,14,-1,75314,72010,KEN
101497,3_dose,reduced_coverage_lower,518,-19,35,-1,5,-0,18787,18002,KEN
101498,3_dose,reduced_coverage_lower,34184,13582,951,306,123,39,131588,125655,KEN
101499,3_dose,reduced_coverage_lower,1333,-23,93,-2,12,-0,44288,42304,KEN
101500,3_dose,reduced_coverage_lower,991,-38,66,-3,8,-0,34732,33246,KEN
101501,3_dose,reduced_coverage_lower,1053,-43,75,-3,10,-0,52380,50267,KEN
101502,3_dose,reduced_coverage_lower,3176,-109,219,-8,28,-1,101108,96509,KEN
101503,3_dose,reduced_coverage_lower,7192,1178,335,67,43,9,76361,73116,KEN
101504,3_dose,reduced_coverage_lower,1646,-67,123,-5,16,-1,89494,85760,KEN
101505,3_dose,reduced_coverage_lower,13272,3479,493,140,64,18,87004,83155,KEN
101506,3_dose,reduced_coverage_lower,998,-58,78,-4,10,-1,55696,53259,KEN
101507,3_dose,reduced_coverage_lower,3804,581,191,38,25,5,48622,46576,KEN
101605,3_dose,reduced_coverage_lower,3725,1152,122,36,16,5,17184,16303,LBR
101606,3_dose,reduced_coverage_lower,9008,3016,329,90,42,12,48944,46619,LBR
101607,3_dose,reduced_coverage_lower,3533,1414,97,32,13,4,12606,11930,LBR
101608,3_dose,reduced_coverage_lower,5367,1974,139,43,18,6,18123,17190,LBR
101609,3_dose,reduced_coverage_lower,5382,1436,189,55,24,7,30944,29430,LBR
101610,3_dose,reduced_coverage_lower,3091,761,115,33,15,4,18736,17896,LBR
101611,3_dose,reduced_coverage_lower,2320,837,67,21,9,3,8842,8420,LBR
101612,3_dose,reduced_coverage_lower,9212,3049,291,83,38,11,42558,40480,LBR
101613,3_dose,reduced_coverage_lower,7414,2015,260,74,34,10,41246,39318,LBR
101614,3_dose,reduced_coverage_lower,3532,1037,129,35,17,5,18329,17497,LBR
101615,3_dose,reduced_coverage_lower,13371,2302,635,124,82,16,148035,141358,LBR
101616,3_dose,reduced_coverage_lower,10941,2700,405,109,52,14,71812,68398,LBR
101617,3_dose,reduced_coverage_lower,1807,459,62,18,8,2,10395,9895,LBR
101618,3_dose,reduced_coverage_lower,3285,1172,91,30,12,4,12147,11557,LBR
101619,3_dose,reduced_coverage_lower,3006,1075,101,28,13,4,14453,13779,LBR
101893,3_dose,reduced_coverage_lower,7332,-558,491,-41,63,-5,358943,346655,MLI
101894,3_dose,reduced_coverage_lower,9001,2546,363,105,47,14,91492,87786,MLI
101895,3_dose,reduced_coverage_lower,76370,26984,2264,699,292,90,425058,409424,MLI
101896,3_dose,reduced_coverage_lower,788,180,33,8,4,1,8846,8517,MLI
101897,3_dose,reduced_coverage_lower,62517,18217,2412,639,311,82,546816,526297,MLI
101898,3_dose,reduced_coverage_lower,114809,49512,2961,822,382,106,446040,426071,MLI
101899,3_dose,reduced_coverage_lower,93284,36079,2780,889,359,115,503936,484622,MLI
101900,3_dose,reduced_coverage_lower,148303,69313,3503,1189,452,153,564710,539882,MLI
101901,3_dose,reduced_coverage_lower,31819,14787,801,243,103,31,124628,119768,MLI
101969,3_dose,reduced_coverage_lower,76330,31069,2198,743,284,96,275855,263394,MOZ
101970,3_dose,reduced_coverage_lower,15398,2473,725,150,94,19,173266,166324,MOZ
101971,3_dose,reduced_coverage_lower,32288,8345,1240,322,160,42,222300,213796,MOZ
101972,3_dose,reduced_coverage_lower,37398,8645,1496,382,193,49,274979,263084,MOZ
101973,3_dose,reduced_coverage_lower,7728,705,428,48,55,6,126735,121675,MOZ
101974,3_dose,reduced_coverage_lower,10148,-24,687,2,89,0,301334,289682,MOZ
101975,3_dose,reduced_coverage_lower,306723,162870,7457,1670,962,215,719940,681498,MOZ
101976,3_dose,reduced_coverage_lower,57045,24029,1785,562,230,72,235105,224877,MOZ
101977,3_dose,reduced_coverage_lower,51883,17814,1872,546,242,70,282134,270223,MOZ
101978,3_dose,reduced_coverage_lower,70275,23444,2427,753,313,97,358113,343570,MOZ
101979,3_dose,reduced_coverage_lower,333257,140349,6970,1824,899,235,711671,672347,MOZ
102012,3_dose,reduced_coverage_lower,14145,4924,453,149,58,19,60467,57745,MWI
102013,3_dose,reduced_coverage_lower,20016,3741,916,193,118,25,181270,174135,MWI
102014,3_dose,reduced_coverage_lower,14703,4442,536,157,69,20,80074,76514,MWI
102015,3_dose,reduced_coverage_lower,4710,852,240,48,31,6,49915,47744,MWI
102016,3_dose,reduced_coverage_lower,6937,2454,239,76,31,10,32035,30680,MWI
102017,3_dose,reduced_coverage_lower,21496,6309,759,197,98,25,112778,107851,MWI
102018,3_dose,reduced_coverage_lower,19398,6374,709,226,91,29,99972,95419,MWI
102019,3_dose,reduced_coverage_lower,11542,3722,364,117,47,15,51598,49485,MWI
102020,3_dose,reduced_coverage_lower,27853,10476,911,291,118,38,115388,110169,MWI
102021,3_dose,reduced_coverage_lower,4,1,0,0,0,0,27,26,MWI
102022,3_dose,reduced_coverage_lower,54730,15830,2188,627,282,81,353246,338582,MWI
102023,3_dose,reduced_coverage_lower,21302,7542,687,209,89,27,88220,84369,MWI
102024,3_dose,reduced_coverage_lower,36130,12871,1106,351,143,45,148073,141917,MWI
102025,3_dose,reduced_coverage_lower,14526,4093,547,153,71,20,82161,78654,MWI
102026,3_dose,reduced_coverage_lower,12861,2979,524,135,68,17,95399,91639,MWI
102027,3_dose,reduced_coverage_lower,3339,1057,114,34,15,4,16553,15809,MWI
102028,3_dose,reduced_coverage_lower,35808,12420,1159,366,149,47,156416,149974,MWI
102029,3_dose,reduced_coverage_lower,3885,1211,135,40,17,5,19488,18652,MWI
102030,3_dose,reduced_coverage_lower,9298,3072,316,98,41,13,43601,41749,MWI
102031,3_dose,reduced_coverage_lower,14356,5441,476,152,61,20,59095,56598,MWI
102032,3_dose,reduced_coverage_lower,8684,3010,288,91,37,12,40160,38529,MWI
102033,3_dose,reduced_coverage_lower,20500,7705,654,201,84,26,83352,79973,MWI
102034,3_dose,reduced_coverage_lower,8353,2661,291,86,38,11,40651,38836,MWI
102035,3_dose,reduced_coverage_lower,7120,1561,307,75,40,10,57122,54893,MWI
102036,3_dose,reduced_coverage_lower,6928,2250,233,73,30,9,32691,31231,MWI
102037,3_dose,reduced_coverage_lower,11256,3516,426,122,55,16,63980,61218,MWI
102038,3_dose,reduced_coverage_lower,15540,3415,649,155,84,20,105356,101086,MWI
102039,3_dose,reduced_coverage_lower,15504,2937,679,144,88,19,123137,117893,MWI
102076,3_dose,reduced_coverage_lower,3,-3,0,-0,0,-0,19402,18374,NAM
102089,3_dose,reduced_coverage_lower,4841,198,299,16,39,2,102981,99349,NER
102090,3_dose,reduced_coverage_lower,4985,528,312,36,40,5,109524,105345,NER
102091,3_dose,reduced_coverage_lower,158103,65070,4623,1506,596,194,587649,559956,NER
102092,3_dose,reduced_coverage_lower,152027,44970,5677,1634,732,211,890036,853803,NER
102093,3_dose,reduced_coverage_lower,32475,5518,1581,341,204,44,340771,327838,NER
102094,3_dose,reduced_coverage_lower,104782,32566,3950,1192,510,154,718584,688081,NER
102095,3_dose,reduced_coverage_lower,65498,16934,2977,742,384,96,706106,677303,NER
102096,3_dose,reduced_coverage_lower,48937,9838,2706,551,349,71,760067,731789,NER
102097,3_dose,reduced_coverage_lower,16293,-824,934,-45,120,-6,553845,530278,NGA
102098,3_dose,reduced_coverage_lower,112013,39312,2609,533,337,69,538888,514084,NGA
102099,3_dose,reduced_coverage_lower,25319,569,1444,59,186,8,717923,689748,NGA
102100,3_dose,reduced_coverage_lower,11835,-1618,874,-130,113,-17,795735,762871,NGA
102101,3_dose,reduced_coverage_lower,69512,11866,2825,498,364,64,876832,841356,NGA
102102,3_dose,reduced_coverage_lower,21311,3519,883,142,114,18,295532,283574,NGA
102103,3_dose,reduced_coverage_lower,96994,25863,3253,712,420,92,799799,765811,NGA
102104,3_dose,reduced_coverage_lower,51938,6493,2264,371,292,48,782170,752187,NGA
102105,3_dose,reduced_coverage_lower,66085,18063,2179,499,281,64,553795,529006,NGA
102106,3_dose,reduced_coverage_lower,14931,-1582,1051,-95,136,-12,744846,714102,NGA
102107,3_dose,reduced_coverage_lower,30955,6296,1259,236,162,30,386808,370955,NGA
102108,3_dose,reduced_coverage_lower,32439,3159,1548,141,200,18,628983,604423,NGA
102109,3_dose,reduced_coverage_lower,47220,12204,1577,347,203,45,418301,400843,NGA
102110,3_dose,reduced_coverage_lower,12995,-1486,790,-108,102,-14,612759,589970,NGA
102111,3_dose,reduced_coverage_lower,12923,1460,613,84,79,11,234887,225237,NGA
102112,3_dose,reduced_coverage_lower,74312,25362,1977,501,255,65,453987,433384,NGA
102113,3_dose,reduced_coverage_lower,17594,-1250,1143,-91,148,-12,720991,692207,NGA
102114,3_dose,reduced_coverage_lower,78424,15646,2888,571,373,74,844371,807196,NGA
102115,3_dose,reduced_coverage_lower,190563,59597,5026,1149,648,148,1151733,1098406,NGA
102116,3_dose,reduced_coverage_lower,132061,22808,5585,945,721,122,1780436,1712853,NGA
102117,3_dose,reduced_coverage_lower,123451,29343,4267,907,550,117,1094772,1048325,NGA
102118,3_dose,reduced_coverage_lower,139352,52874,3351,295,432,38,620008,586123,NGA
102119,3_dose,reduced_coverage_lower,21289,-256,1162,-17,150,-2,628395,603605,NGA
102120,3_dose,reduced_coverage_lower,64222,20442,1814,468,234,60,469704,450150,NGA
102121,3_dose,reduced_coverage_lower,15881,-4783,1189,-360,153,-46,1856151,1784773,NGA
102122,3_dose,reduced_coverage_lower,49901,18229,1492,352,193,45,361951,347959,NGA
102123,3_dose,reduced_coverage_lower,95327,33080,2709,690,349,89,730791,698178,NGA
102124,3_dose,reduced_coverage_lower,46628,8110,1944,374,251,48,684695,657637,NGA
102125,3_dose,reduced_coverage_lower,67030,16775,2194,513,283,66,582372,558958,NGA
102126,3_dose,reduced_coverage_lower,88863,25062,2851,615,368,79,741754,709844,NGA
102127,3_dose,reduced_coverage_lower,150212,51972,4326,1116,558,144,1085180,1041666,NGA
102128,3_dose,reduced_coverage_lower,88887,26164,2544,574,328,74,608091,580858,NGA
102129,3_dose,reduced_coverage_lower,17401,-2406,1142,-210,147,-27,822250,789620,NGA
102130,3_dose,reduced_coverage_lower,151857,58882,3454,510,446,66,684763,650843,NGA
102131,3_dose,reduced_coverage_lower,88733,32228,2143,439,276,57,435991,415125,NGA
102132,3_dose,reduced_coverage_lower,41977,8721,1638,320,211,41,439936,421349,NGA
102133,3_dose,reduced_coverage_lower,146050,50298,3167,304,409,39,614877,583216,NGA
102759,3_dose,reduced_coverage_lower,69440,31607,1610,474,208,61,168651,159804,SLE
102760,3_dose,reduced_coverage_lower,102269,48051,2307,639,298,82,231206,217447,SLE
102761,3_dose,reduced_coverage_lower,53266,23467,1292,395,167,51,146585,138823,SLE
102762,3_dose,reduced_coverage_lower,16426,3838,674,165,87,21,108575,103668,SLE
102831,3_dose,reduced_coverage_lower,6454,-322,330,-23,43,-3,196958,187527,SSD
102832,3_dose,reduced_coverage_lower,7532,-189,325,-15,42,-2,148247,141083,SSD
102833,3_dose,reduced_coverage_lower,4158,-1040,257,-77,33,-10,247076,236447,SSD
102834,3_dose,reduced_coverage_lower,2377,-472,157,-41,20,-5,125859,120514,SSD
102835,3_dose,reduced_coverage_lower,1747,-636,110,-47,14,-6,152636,146051,SSD
102836,3_dose,reduced_coverage_lower,1129,-387,88,-31,11,-4,107349,103009,SSD
102837,3_dose,reduced_coverage_lower,2413,-550,169,-45,22,-6,180723,172647,SSD
102838,3_dose,reduced_coverage_lower,1548,-405,106,-34,14,-4,151667,145247,SSD
102839,3_dose,reduced_coverage_lower,1018,-202,65,-12,8,-2,44772,42838,SSD
102840,3_dose,reduced_coverage_lower,4549,-125,230,-18,30,-2,113774,108444,SSD
102944,3_dose,reduced_coverage_lower,1027,-58,64,-4,8,-0,43099,41330,TCD
102945,3_dose,reduced_coverage_lower,2311,-221,144,-20,19,-3,95763,92187,TCD
102946,3_dose,reduced_coverage_lower,31,-0,2,-0,0,-0,890,855,TCD
102947,3_dose,reduced_coverage_lower,4374,204,248,11,32,1,128352,123114,TCD
102948,3_dose,reduced_coverage_lower,179,-8,11,-1,1,-0,6769,6514,TCD
102949,3_dose,reduced_coverage_lower,47,-4,3,-0,0,-0,2045,1967,TCD
102950,3_dose,reduced_coverage_lower,3157,-39,191,-4,25,-1,109437,105229,TCD
102951,3_dose,reduced_coverage_lower,3957,223,225,15,29,2,113467,109230,TCD
102952,3_dose,reduced_coverage_lower,2329,-90,119,-7,15,-1,55642,53408,TCD
102953,3_dose,reduced_coverage_lower,2326,28,151,3,20,0,88330,84855,TCD
102954,3_dose,reduced_coverage_lower,3736,94,193,7,25,1,96975,93200,TCD
102955,3_dose,reduced_coverage_lower,11040,908,507,40,65,5,194223,186333,TCD
102956,3_dose,reduced_coverage_lower,8993,1326,367,59,47,8,124453,119651,TCD
102957,3_dose,reduced_coverage_lower,4067,36,242,7,31,1,146264,140521,TCD
102958,3_dose,reduced_coverage_lower,3705,237,200,14,26,2,109301,105121,TCD
102959,3_dose,reduced_coverage_lower,5782,915,300,39,39,5,117725,112734,TCD
102960,3_dose,reduced_coverage_lower,2702,-380,180,-27,23,-4,145727,140111,TCD
102961,3_dose,reduced_coverage_lower,3308,314,166,21,21,3,60970,58356,TCD
102962,3_dose,reduced_coverage_lower,1930,-99,110,-7,14,-1,64671,62313,TCD
102963,3_dose,reduced_coverage_lower,4190,-233,238,-15,31,-2,134804,129464,TCD
102964,3_dose,reduced_coverage_lower,0,-0,0,-0,0,-0,6,6,TCD
102965,3_dose,reduced_coverage_lower,9315,927,438,45,56,6,173269,166673,TCD
102966,3_dose,reduced_coverage_lower,1688,-258,113,-19,15,-2,98812,94840,TCD
102967,3_dose,reduced_coverage_lower,27888,11994,704,214,91,28,84745,79337,TGO
102968,3_dose,reduced_coverage_lower,33403,12593,842,281,109,36,107238,100480,TGO
102969,3_dose,reduced_coverage_lower,97824,38026,2840,857,366,111,343024,324836,TGO
102970,3_dose,reduced_coverage_lower,70730,28087,1721,504,222,65,187877,176872,TGO
102971,3_dose,reduced_coverage_lower,20592,6535,728,236,94,30,112655,106993,TGO
103217,3_dose,reduced_coverage_lower,1083,-152,91,-11,12,-1,277266,266060,TZA
103218,3_dose,reduced_coverage_lower,5683,-340,423,-28,55,-4,496949,477902,TZA
103219,3_dose,reduced_coverage_lower,3354,-306,243,-29,31,-4,356623,341846,TZA
103220,3_dose,reduced_coverage_lower,12843,293,800,28,103,4,270096,257936,TZA
103221,3_dose,reduced_coverage_lower,1390,-148,113,-11,15,-1,154718,148568,TZA
103222,3_dose,reduced_coverage_lower,14058,-131,890,-9,115,-1,422805,404352,TZA
103223,3_dose,reduced_coverage_lower,2329,-81,164,-7,21,-1,97479,93219,TZA
103224,3_dose,reduced_coverage_lower,9760,-182,632,-7,82,-1,314606,300982,TZA
103225,3_dose,reduced_coverage_lower,1076,-205,93,-17,12,-2,264082,253392,TZA
103226,3_dose,reduced_coverage_lower,6214,-40,381,-1,49,-0,154346,148038,TZA
103227,3_dose,reduced_coverage_lower,1957,-329,157,-24,20,-3,249807,238973,TZA
103228,3_dose,reduced_coverage_lower,4210,-189,273,-14,35,-2,322832,308840,TZA
103229,3_dose,reduced_coverage_lower,7406,-368,554,-32,71,-4,449917,432189,TZA
103230,3_dose,reduced_coverage_lower,9796,-182,689,-13,89,-2,364835,349313,TZA
103231,3_dose,reduced_coverage_lower,5634,-103,386,-9,50,-1,222633,213138,TZA
103232,3_dose,reduced_coverage_lower,14819,164,894,16,115,2,444294,425213,TZA
103233,3_dose,reduced_coverage_lower,1250,-71,91,-6,12,-1,97541,93734,TZA
103234,3_dose,reduced_coverage_lower,448,-31,36,-2,5,-0,46587,44727,TZA
103235,3_dose,reduced_coverage_lower,412,-42,29,-3,4,-0,47871,45813,TZA
103236,3_dose,reduced_coverage_lower,4794,-136,332,-8,43,-1,184612,176791,TZA
103237,3_dose,reduced_coverage_lower,1905,-142,140,-11,18,-1,171266,164441,TZA
103238,3_dose,reduced_coverage_lower,5860,-221,383,-15,49,-2,231996,221534,TZA
103239,3_dose,reduced_coverage_lower,5846,-329,407,-21,53,-3,295999,283820,TZA
103240,3_dose,reduced_coverage_lower,2960,-273,233,-16,30,-2,300694,288093,TZA
103241,3_dose,reduced_coverage_lower,1979,-136,131,-11,17,-1,233752,223868,TZA
103242,3_dose,reduced_coverage_lower,7418,-330,535,-25,69,-3,413612,396960,TZA
103243,3_dose,reduced_coverage_lower,3948,-312,275,-24,35,-3,322108,308550,TZA
103244,3_dose,reduced_coverage_lower,192,-20,15,-1,2,-0,26936,25910,TZA
103245,3_dose,reduced_coverage_lower,220,-14,17,-1,2,-0,18004,17292,TZA
103246,3_dose,reduced_coverage_lower,337,-28,28,-2,4,-0,39076,37526,TZA
103247,3_dose,reduced_coverage_lower,6889,1607,263,69,34,9,47434,45464,UGA
103248,3_dose,reduced_coverage_lower,43495,16589,1259,398,162,51,162931,153483,UGA
103249,3_dose,reduced_coverage_lower,26553,6088,1063,260,137,33,201808,193718,UGA
103250,3_dose,reduced_coverage_lower,16669,6054,495,156,64,20,64468,61333,UGA
103251,3_dose,reduced_coverage_lower,4756,837,220,50,28,6,50815,48732,UGA
103252,3_dose,reduced_coverage_lower,15033,2125,762,143,98,18,185583,177833,UGA
103253,3_dose,reduced_coverage_lower,10314,3819,285,80,37,10,37566,35679,UGA
103254,3_dose,reduced_coverage_lower,29235,10993,881,271,114,35,120276,114280,UGA
103255,3_dose,reduced_coverage_lower,13787,4202,530,150,68,19,86442,82468,UGA
103256,3_dose,reduced_coverage_lower,51865,18055,1410,433,182,56,181779,172122,UGA
103257,3_dose,reduced_coverage_lower,26924,10576,752,241,97,31,102126,97168,UGA
103258,3_dose,reduced_coverage_lower,268,-1,17,-0,2,-0,7151,6868,UGA
103259,3_dose,reduced_coverage_lower,8128,1573,397,86,51,11,86185,82570,UGA
103260,3_dose,reduced_coverage_lower,10273,4246,262,89,34,11,34886,33138,UGA
103261,3_dose,reduced_coverage_lower,484,67,23,4,3,1,5547,5319,UGA
103262,3_dose,reduced_coverage_lower,9799,-159,656,-13,85,-2,308619,296359,UGA
103263,3_dose,reduced_coverage_lower,57741,20401,1418,436,183,56,182540,171584,UGA
103264,3_dose,reduced_coverage_lower,7996,1508,350,83,45,11,69396,66408,UGA
103265,3_dose,reduced_coverage_lower,3701,376,196,25,25,3,50797,48667,UGA
103266,3_dose,reduced_coverage_lower,3384,488,176,31,23,4,42447,40697,UGA
103267,3_dose,reduced_coverage_lower,7999,687,459,51,59,7,126170,120874,UGA
103268,3_dose,reduced_coverage_lower,28253,11441,690,173,89,22,76974,71727,UGA
103269,3_dose,reduced_coverage_lower,19164,7611,557,173,72,22,75510,71660,UGA
103270,3_dose,reduced_coverage_lower,15978,4172,586,161,76,21,103401,98965,UGA
103271,3_dose,reduced_coverage_lower,5532,1161,259,61,33,8,57352,54962,UGA
103272,3_dose,reduced_coverage_lower,364,21,22,2,3,0,7203,6921,UGA
103273,3_dose,reduced_coverage_lower,17462,6643,542,158,70,20,71383,67533,UGA
103274,3_dose,reduced_coverage_lower,53554,20018,1292,361,167,47,151858,141258,UGA
103275,3_dose,reduced_coverage_lower,27336,9841,756,230,98,30,101340,96262,UGA
103276,3_dose,reduced_coverage_lower,13639,3233,536,138,69,18,94259,90253,UGA
103279,3_dose,reduced_coverage_lower,47919,18375,1239,383,160,49,163704,154697,UGA
103280,3_dose,reduced_coverage_lower,18693,5159,709,197,91,25,121965,116706,UGA
103281,3_dose,reduced_coverage_lower,25395,6115,1016,277,131,36,198918,190236,UGA
103282,3_dose,reduced_coverage_lower,26659,9129,804,245,104,32,115753,110165,UGA
103283,3_dose,reduced_coverage_lower,12384,4683,351,110,45,14,48518,46090,UGA
103284,3_dose,reduced_coverage_lower,18480,4013,887,205,114,26,184733,177213,UGA
103285,3_dose,reduced_coverage_lower,24108,3905,1265,244,163,32,265096,254606,UGA
103286,3_dose,reduced_coverage_lower,17438,6696,428,115,55,15,47595,44316,UGA
103287,3_dose,reduced_coverage_lower,4590,814,210,46,27,6,49714,47729,UGA
103288,3_dose,reduced_coverage_lower,9911,1332,462,83,60,11,102977,98748,UGA
103289,3_dose,reduced_coverage_lower,18505,3579,866,195,112,25,175552,168530,UGA
103290,3_dose,reduced_coverage_lower,30267,8228,1148,292,148,38,201312,193142,UGA
103291,3_dose,reduced_coverage_lower,11765,4177,304,93,39,12,39426,37363,UGA
103292,3_dose,reduced_coverage_lower,6269,1985,218,64,28,8,32816,31449,UGA
103293,3_dose,reduced_coverage_lower,27212,10134,741,232,96,30,100973,95548,UGA
103294,3_dose,reduced_coverage_lower,5736,471,327,34,42,4,98167,94321,UGA
103295,3_dose,reduced_coverage_lower,23300,8685,687,197,89,25,83887,78920,UGA
103296,3_dose,reduced_coverage_lower,36329,14550,985,307,127,40,132119,126402,UGA
103297,3_dose,reduced_coverage_lower,19301,4753,682,191,88,25,117862,113297,UGA
103298,3_dose,reduced_coverage_lower,5494,786,276,48,36,6,63741,61167,UGA
103299,3_dose,reduced_coverage_lower,7131,1885,262,74,34,10,45994,44111,UGA
103300,3_dose,reduced_coverage_lower,6214,1389,289,67,37,9,59565,57037,UGA
103301,3_dose,reduced_coverage_lower,23695,8863,705,212,91,27,94503,89663,UGA
103302,3_dose,reduced_coverage_lower,36237,14075,952,320,123,41,136725,130993,UGA
103303,3_dose,reduced_coverage_lower,14698,1074,830,79,107,10,257783,247251,UGA
103304,3_dose,reduced_coverage_lower,8222,1873,342,87,44,11,65569,62927,UGA
103591,3_dose,reduced_coverage_lower,52054,15187,1988,569,256,73,280297,269629,ZMB
103592,3_dose,reduced_coverage_lower,87037,29683,2987,951,385,123,399551,383539,ZMB
103593,3_dose,reduced_coverage_lower,75860,25548,2445,801,315,103,329160,316992,ZMB
103594,3_dose,reduced_coverage_lower,95797,44972,2200,592,284,76,199249,189694,ZMB
103595,3_dose,reduced_coverage_lower,24377,1079,1405,92,181,12,426964,410894,ZMB
103596,3_dose,reduced_coverage_lower,68872,33953,1630,476,210,61,150582,143469,ZMB
103597,3_dose,reduced_coverage_lower,54349,24360,1325,453,171,58,142667,136575,ZMB
103598,3_dose,reduced_coverage_lower,82242,36971,2062,729,266,94,226554,217392,ZMB
103599,3_dose,reduced_coverage_lower,12071,-98,723,-6,93,-1,329466,316939,ZMB
103600,3_dose,reduced_coverage_lower,41614,14900,1425,435,184,56,179457,172288,ZMB
100035,3_dose,reduced_coverage_upper,838,-122,64,-10,8,-1,65230,62872,AGO
100036,3_dose,reduced_coverage_upper,1147,-350,79,-30,10,-4,322035,309145,AGO
100037,3_dose,reduced_coverage_upper,9832,334,532,32,69,4,211215,201358,AGO
100038,3_dose,reduced_coverage_upper,1863,-120,115,-10,15,-1,80951,77658,AGO
100039,3_dose,reduced_coverage_upper,3262,76,157,6,20,1,73307,69704,AGO
100040,3_dose,reduced_coverage_upper,3137,221,177,16,23,2,70523,67276,AGO
100041,3_dose,reduced_coverage_upper,8933,-43,541,-4,70,-0,243780,233270,AGO
100042,3_dose,reduced_coverage_upper,1058,-195,76,-15,10,-2,118821,114221,AGO
100043,3_dose,reduced_coverage_upper,919,-362,70,-33,9,-4,299272,288288,AGO
100044,3_dose,reduced_coverage_upper,1168,-734,96,-60,12,-8,386079,371127,AGO
100045,3_dose,reduced_coverage_upper,2515,-1446,185,-110,24,-14,930853,895625,AGO
100046,3_dose,reduced_coverage_upper,3234,-275,212,-20,27,-3,142250,136635,AGO
100047,3_dose,reduced_coverage_upper,957,-130,70,-9,9,-1,70219,67197,AGO
100048,3_dose,reduced_coverage_upper,3453,-213,220,-14,28,-2,139189,133714,AGO
100049,3_dose,reduced_coverage_upper,4692,70,247,3,32,0,104362,99858,AGO
100050,3_dose,reduced_coverage_upper,93,-29,7,-3,1,-0,60360,57957,AGO
100051,3_dose,reduced_coverage_upper,4964,-320,319,-30,41,-4,205141,196384,AGO
