DIDE_CODE,vaccine_type,vaccine_scenario,clin_cases_averted_upper,clin_cases_averted_lower,sev_cases_averted_upper,sev_cases_averted_lower,deaths_averted_upper,deaths_averted_lower,num_vacc_doses_upper,num_vacc_doses_lower,ISO
101493,3_dose,reduced_coverage_lower,1100,-102,76,-8,12,-1,67815,64958,KEN
101494,3_dose,reduced_coverage_lower,1971,-50,136,-4,22,-1,79598,76280,KEN
101495,3_dose,reduced_coverage_lower,17,-2,1,-0,0,-0,1354,1297,KEN
101496,3_dose,reduced_coverage_lower,1391,-113,102,-9,16,-1,71898,68769,KEN
101497,3_dose,reduced_coverage_lower,506,-7,34,-0,5,-0,17992,17175,KEN
101498,3_dose,reduced_coverage_lower,28485,9989,895,280,142,44,125866,120016,KEN
101499,3_dose,reduced_coverage_lower,1399,45,89,4,14,1,42244,40492,KEN
101500,3_dose,reduced_coverage_lower,979,15,62,2,10,0,33248,31937,KEN
101501,3_dose,reduced_coverage_lower,1101,-67,75,-3,12,-0,50165,48171,KEN
101502,3_dose,reduced_coverage_lower,3112,102,225,8,36,1,96862,92488,KEN
101503,3_dose,reduced_coverage_lower,5879,1199,307,62,49,10,73079,69965,KEN
101504,3_dose,reduced_coverage_lower,1782,-144,128,-10,20,-2,85463,82333,KEN
101505,3_dose,reduced_coverage_lower,11036,2951,454,124,72,20,83347,79730,KEN
101506,3_dose,reduced_coverage_lower,1105,-39,78,-2,12,-0,53354,51068,KEN
101507,3_dose,reduced_coverage_lower,3401,569,179,35,28,6,46558,44343,KEN
101605,3_dose,reduced_coverage_lower,2693,908,111,30,18,5,16344,15574,LBR
101606,3_dose,reduced_coverage_lower,7145,2155,296,75,49,12,46643,44584,LBR
101607,3_dose,reduced_coverage_lower,2820,1030,90,30,15,5,12058,11425,LBR
101608,3_dose,reduced_coverage_lower,4193,1484,134,41,22,7,17319,16419,LBR
101609,3_dose,reduced_coverage_lower,3940,1024,170,47,28,8,29549,28140,LBR
101610,3_dose,reduced_coverage_lower,2342,699,99,27,16,4,17914,17095,LBR
101611,3_dose,reduced_coverage_lower,1835,658,60,19,10,3,8456,8056,LBR
101612,3_dose,reduced_coverage_lower,7382,2189,275,72,45,12,40679,38629,LBR
101613,3_dose,reduced_coverage_lower,5552,1746,232,68,38,11,39324,37638,LBR
101614,3_dose,reduced_coverage_lower,2886,846,111,32,18,5,17599,16769,LBR
101615,3_dose,reduced_coverage_lower,10596,2145,561,123,92,20,141575,135417,LBR
101616,3_dose,reduced_coverage_lower,7908,2020,366,92,60,15,68731,65664,LBR
101617,3_dose,reduced_coverage_lower,1370,378,55,16,9,3,9927,9493,LBR
101618,3_dose,reduced_coverage_lower,2546,883,82,27,13,4,11572,11038,LBR
101619,3_dose,reduced_coverage_lower,2291,762,93,26,15,4,13821,13197,LBR
101893,3_dose,reduced_coverage_lower,6522,349,430,37,80,7,335388,323261,MLI
101894,3_dose,reduced_coverage_lower,7155,2154,332,90,62,17,85102,81743,MLI
101895,3_dose,reduced_coverage_lower,59292,19731,2069,638,387,119,397532,382318,MLI
101896,3_dose,reduced_coverage_lower,629,149,28,7,5,1,8262,7962,MLI
101897,3_dose,reduced_coverage_lower,48413,16114,2153,598,403,112,510976,491995,MLI
101898,3_dose,reduced_coverage_lower,89868,37758,2780,802,520,150,415352,398004,MLI
101899,3_dose,reduced_coverage_lower,73703,29249,2612,851,489,159,469341,450202,MLI
101900,3_dose,reduced_coverage_lower,123300,51085,3594,1110,672,208,526886,505874,MLI
101901,3_dose,reduced_coverage_lower,24884,11183,735,231,138,43,116123,111393,MLI
101969,3_dose,reduced_coverage_lower,67593,26033,2190,700,360,115,261763,249152,MOZ
101970,3_dose,reduced_coverage_lower,13490,3276,726,163,119,27,164643,157473,MOZ
101971,3_dose,reduced_coverage_lower,26906,8087,1104,312,181,51,210407,201258,MOZ
101972,3_dose,reduced_coverage_lower,33137,7575,1394,364,229,60,259868,248337,MOZ
101973,3_dose,reduced_coverage_lower,7834,1039,412,70,68,11,120239,115148,MOZ
101974,3_dose,reduced_coverage_lower,11565,854,684,60,112,10,285207,274294,MOZ
101975,3_dose,reduced_coverage_lower,295361,127172,7476,2023,1229,333,684300,644517,MOZ
101976,3_dose,reduced_coverage_lower,49780,20308,1819,580,299,95,222528,212822,MOZ
101977,3_dose,reduced_coverage_lower,46007,16293,1787,523,294,86,267812,256098,MOZ
101978,3_dose,reduced_coverage_lower,58225,22222,2250,726,370,119,340082,324244,MOZ
101979,3_dose,reduced_coverage_lower,284164,124134,7507,1888,1234,310,674519,638165,MOZ
102012,3_dose,reduced_coverage_lower,13309,5042,470,148,76,24,57140,54529,MWI
102013,3_dose,reduced_coverage_lower,19360,4915,942,237,153,38,171519,164162,MWI
102014,3_dose,reduced_coverage_lower,14003,4884,552,151,89,24,75480,72209,MWI
102015,3_dose,reduced_coverage_lower,4842,1215,239,58,39,9,46963,45231,MWI
102016,3_dose,reduced_coverage_lower,6449,2499,244,76,40,12,30228,29087,MWI
102017,3_dose,reduced_coverage_lower,18834,6716,805,233,131,38,106401,101711,MWI
102018,3_dose,reduced_coverage_lower,18214,6678,729,220,118,36,94425,90506,MWI
102019,3_dose,reduced_coverage_lower,10917,4033,391,123,63,20,48777,46675,MWI
102020,3_dose,reduced_coverage_lower,25746,10803,947,299,154,49,108725,104377,MWI
102021,3_dose,reduced_coverage_lower,4,1,0,0,0,0,26,25,MWI
102022,3_dose,reduced_coverage_lower,55316,15482,2247,662,365,107,332919,320448,MWI
102023,3_dose,reduced_coverage_lower,18424,7329,676,229,110,37,83136,79510,MWI
102024,3_dose,reduced_coverage_lower,33230,12764,1163,371,189,60,140451,134062,MWI
102025,3_dose,reduced_coverage_lower,13513,4567,535,167,87,27,77563,74460,MWI
102026,3_dose,reduced_coverage_lower,12148,3379,549,146,89,24,90041,86174,MWI
102027,3_dose,reduced_coverage_lower,3192,1070,119,38,19,6,15588,14934,MWI
102028,3_dose,reduced_coverage_lower,31343,11574,1141,360,185,58,148124,141487,MWI
102029,3_dose,reduced_coverage_lower,3603,1288,134,41,22,7,18452,17593,MWI
102030,3_dose,reduced_coverage_lower,8274,3056,313,97,51,16,41144,39440,MWI
102031,3_dose,reduced_coverage_lower,13105,5041,467,162,76,26,55867,53349,MWI
102032,3_dose,reduced_coverage_lower,8027,2823,305,91,50,15,37852,36528,MWI
102033,3_dose,reduced_coverage_lower,18471,7111,664,219,108,36,78868,75340,MWI
102034,3_dose,reduced_coverage_lower,7097,2669,311,87,50,14,38441,36630,MWI
102035,3_dose,reduced_coverage_lower,6836,1930,318,81,52,13,54069,51691,MWI
102036,3_dose,reduced_coverage_lower,6404,2352,234,74,38,12,30883,29586,MWI
102037,3_dose,reduced_coverage_lower,11314,3820,440,136,71,22,60268,57877,MWI
102038,3_dose,reduced_coverage_lower,14475,4391,626,169,101,27,99650,95047,MWI
102039,3_dose,reduced_coverage_lower,15151,4534,708,187,115,30,116548,111685,MWI
102076,3_dose,reduced_coverage_lower,424,-28,31,-2,5,-0,19168,18227,NAM
102089,3_dose,reduced_coverage_lower,6148,1253,336,77,57,13,93557,90274,NER
102090,3_dose,reduced_coverage_lower,7826,1981,412,100,70,17,99495,95714,NER
102091,3_dose,reduced_coverage_lower,152197,64755,4649,1621,789,275,533177,509751,NER
102092,3_dose,reduced_coverage_lower,140785,45238,5530,1583,938,269,809480,774786,NER
102093,3_dose,reduced_coverage_lower,35981,10149,1743,445,296,75,309888,297836,NER
102094,3_dose,reduced_coverage_lower,135067,50018,4749,1496,806,254,652341,625042,NER
102095,3_dose,reduced_coverage_lower,96062,32777,3837,1173,651,199,640851,616049,NER
102096,3_dose,reduced_coverage_lower,78751,21980,3688,996,626,169,691817,664669,NER
102097,3_dose,reduced_coverage_lower,21188,3523,1171,193,190,31,521398,498443,NGA
102098,3_dose,reduced_coverage_lower,110763,44354,2805,540,456,88,507065,482372,NGA
102099,3_dose,reduced_coverage_lower,37690,4603,1820,244,296,40,679304,650497,NGA
102100,3_dose,reduced_coverage_lower,20913,-318,1214,13,197,2,749126,721053,NGA
102101,3_dose,reduced_coverage_lower,72799,19662,2980,693,484,113,824717,791512,NGA
102102,3_dose,reduced_coverage_lower,23854,6199,924,238,150,39,278466,266475,NGA
102103,3_dose,reduced_coverage_lower,103242,26364,3158,743,513,121,753916,723789,NGA
102104,3_dose,reduced_coverage_lower,62722,15843,2596,603,422,98,738356,709608,NGA
102105,3_dose,reduced_coverage_lower,67198,24687,2185,531,355,86,520180,499796,NGA
102106,3_dose,reduced_coverage_lower,29418,1798,1508,104,245,17,699471,674182,NGA
102107,3_dose,reduced_coverage_lower,36910,10776,1309,359,213,58,364489,349441,NGA
102108,3_dose,reduced_coverage_lower,42137,7992,1758,435,286,71,592683,568978,NGA
102109,3_dose,reduced_coverage_lower,58470,19228,1755,443,285,72,395390,377110,NGA
102110,3_dose,reduced_coverage_lower,19206,2309,1119,127,182,21,579324,557483,NGA
102111,3_dose,reduced_coverage_lower,16653,3537,700,141,114,23,221767,212357,NGA
102112,3_dose,reduced_coverage_lower,84482,32394,2177,589,354,96,427117,409280,NGA
102113,3_dose,reduced_coverage_lower,25367,1810,1346,151,219,25,676810,651565,NGA
102114,3_dose,reduced_coverage_lower,83115,25176,3100,819,504,133,793590,761116,NGA
102115,3_dose,reduced_coverage_lower,176410,61989,5303,1342,862,218,1086601,1036840,NGA
102116,3_dose,reduced_coverage_lower,155242,41870,5631,1438,915,234,1680833,1614167,NGA
102117,3_dose,reduced_coverage_lower,140922,41243,4582,1041,745,169,1032102,988435,NGA
102118,3_dose,reduced_coverage_lower,156603,63205,4141,475,673,77,584402,553446,NGA
102119,3_dose,reduced_coverage_lower,29698,5248,1538,197,250,32,594734,569656,NGA
102120,3_dose,reduced_coverage_lower,64942,24339,1909,559,310,91,442435,425427,NGA
102121,3_dose,reduced_coverage_lower,40906,-2183,2595,-90,422,-15,1756316,1678662,NGA
102122,3_dose,reduced_coverage_lower,54062,22337,1618,375,263,61,342028,327355,NGA
102123,3_dose,reduced_coverage_lower,107560,44343,2975,871,484,141,690364,659150,NGA
102124,3_dose,reduced_coverage_lower,56727,14870,2055,491,334,80,646513,619156,NGA
102125,3_dose,reduced_coverage_lower,82949,25589,2402,659,390,107,549439,526771,NGA
102126,3_dose,reduced_coverage_lower,89339,31666,2954,785,480,128,698794,669277,NGA
102127,3_dose,reduced_coverage_lower,145569,57420,4501,1309,731,213,1021499,978926,NGA
102128,3_dose,reduced_coverage_lower,92604,34532,2637,647,429,105,574437,547422,NGA
102129,3_dose,reduced_coverage_lower,28304,3938,1718,199,279,32,774461,744211,NGA
102130,3_dose,reduced_coverage_lower,176620,60759,4061,565,660,92,647872,615699,NGA
102131,3_dose,reduced_coverage_lower,88432,37253,2325,461,378,75,411618,391233,NGA
102132,3_dose,reduced_coverage_lower,41096,12279,1544,410,251,67,415408,397937,NGA
102133,3_dose,reduced_coverage_lower,164454,58078,4023,617,654,100,580865,551299,NGA
102759,3_dose,reduced_coverage_lower,57673,26005,1556,448,246,71,164963,155105,SLE
102760,3_dose,reduced_coverage_lower,83425,36983,2225,692,351,109,226035,213502,SLE
102761,3_dose,reduced_coverage_lower,44237,19081,1237,417,195,66,142877,135443,SLE
102762,3_dose,reduced_coverage_lower,12095,3147,582,150,92,24,106035,101731,SLE
102831,3_dose,reduced_coverage_lower,8298,281,435,14,83,3,190006,180782,SSD
102832,3_dose,reduced_coverage_lower,9853,1010,389,36,74,7,143728,135980,SSD
102833,3_dose,reduced_coverage_lower,7234,-23,415,25,79,5,238733,227639,SSD
102834,3_dose,reduced_coverage_lower,3845,12,218,-4,41,-1,121501,116303,SSD
102835,3_dose,reduced_coverage_lower,3464,-121,215,-9,41,-2,147418,141327,SSD
102836,3_dose,reduced_coverage_lower,2473,-199,152,-11,29,-2,103616,99489,SSD
102837,3_dose,reduced_coverage_lower,4199,-219,243,-20,46,-4,174280,166629,SSD
102838,3_dose,reduced_coverage_lower,3406,-574,186,-29,35,-6,146569,140196,SSD
102839,3_dose,reduced_coverage_lower,1399,-71,76,-2,15,-0,43308,41369,SSD
102840,3_dose,reduced_coverage_lower,6390,445,265,22,50,4,110023,104652,SSD
102944,3_dose,reduced_coverage_lower,1350,104,83,6,16,1,40884,39371,TCD
102945,3_dose,reduced_coverage_lower,2503,-48,151,1,29,0,91088,87670,TCD
102946,3_dose,reduced_coverage_lower,33,1,2,0,0,0,846,815,TCD
102947,3_dose,reduced_coverage_lower,5037,711,256,36,50,7,122400,117361,TCD
102948,3_dose,reduced_coverage_lower,185,15,12,1,2,0,6437,6199,TCD
102949,3_dose,reduced_coverage_lower,47,1,3,0,1,0,1940,1870,TCD
102950,3_dose,reduced_coverage_lower,3731,127,212,15,41,3,104433,99891,TCD
102951,3_dose,reduced_coverage_lower,4291,533,229,29,45,6,108096,103962,TCD
102952,3_dose,reduced_coverage_lower,2306,214,125,10,24,2,52864,50737,TCD
102953,3_dose,reduced_coverage_lower,2882,283,167,20,33,4,83967,80851,TCD
102954,3_dose,reduced_coverage_lower,3469,345,206,19,40,4,92226,88259,TCD
102955,3_dose,reduced_coverage_lower,10078,2007,476,90,93,18,184432,177439,TCD
102956,3_dose,reduced_coverage_lower,8403,1620,378,67,74,13,118300,113397,TCD
102957,3_dose,reduced_coverage_lower,4875,477,276,32,54,6,138981,133305,TCD
102958,3_dose,reduced_coverage_lower,4097,313,231,25,45,5,103981,99879,TCD
102959,3_dose,reduced_coverage_lower,7143,1324,324,52,63,10,111802,107085,TCD
102960,3_dose,reduced_coverage_lower,3221,-99,200,2,39,0,138615,133066,TCD
102961,3_dose,reduced_coverage_lower,3287,541,148,28,29,5,57815,55502,TCD
102962,3_dose,reduced_coverage_lower,2310,230,128,15,25,3,61524,59259,TCD
102963,3_dose,reduced_coverage_lower,4866,222,269,13,52,3,127952,123258,TCD
102964,3_dose,reduced_coverage_lower,0,0,0,0,0,0,6,6,TCD
102965,3_dose,reduced_coverage_lower,9177,1691,432,69,84,13,164808,158004,TCD
102966,3_dose,reduced_coverage_lower,1857,-96,119,-6,23,-1,93578,90551,TCD
102967,3_dose,reduced_coverage_lower,25494,10995,716,238,130,43,81341,76736,TGO
102968,3_dose,reduced_coverage_lower,29900,12191,865,275,157,50,103557,96468,TGO
102969,3_dose,reduced_coverage_lower,94876,34391,2817,918,511,166,330950,313604,TGO
102970,3_dose,reduced_coverage_lower,66443,27858,1799,538,326,98,180916,170283,TGO
102971,3_dose,reduced_coverage_lower,19814,7396,772,201,140,36,108740,103007,TGO
103217,3_dose,reduced_coverage_lower,12726,1078,776,89,113,13,260185,249716,TZA
103218,3_dose,reduced_coverage_lower,35761,5728,1970,366,286,53,467560,448809,TZA
103219,3_dose,reduced_coverage_lower,23562,3502,1363,236,198,34,335111,319986,TZA
103220,3_dose,reduced_coverage_lower,40058,11802,1702,474,247,69,253711,242833,TZA
103221,3_dose,reduced_coverage_lower,11216,1699,626,113,91,16,145948,139320,TZA
103222,3_dose,reduced_coverage_lower,37802,7819,1872,430,272,62,398114,380321,TZA
103223,3_dose,reduced_coverage_lower,10550,2299,491,117,71,17,91357,87603,TZA
103224,3_dose,reduced_coverage_lower,37995,9130,1783,444,259,64,296165,284529,TZA
103225,3_dose,reduced_coverage_lower,11410,998,742,64,108,9,247796,238574,TZA
103226,3_dose,reduced_coverage_lower,22897,6035,1021,254,148,37,145515,138903,TZA
103227,3_dose,reduced_coverage_lower,14190,1619,840,117,122,17,234894,225320,TZA
103228,3_dose,reduced_coverage_lower,15837,2171,954,146,138,21,302155,290313,TZA
103229,3_dose,reduced_coverage_lower,41663,8015,2178,432,316,63,422270,406066,TZA
103230,3_dose,reduced_coverage_lower,41529,9914,1942,523,282,76,342151,327597,TZA
103231,3_dose,reduced_coverage_lower,25520,6502,1198,306,174,44,209282,200009,TZA
103232,3_dose,reduced_coverage_lower,41578,8781,2040,480,296,70,417778,399500,TZA
103233,3_dose,reduced_coverage_lower,7473,1518,414,83,60,12,91606,88134,TZA
103234,3_dose,reduced_coverage_lower,2847,442,168,30,24,4,43867,42128,TZA
103235,3_dose,reduced_coverage_lower,2836,361,164,26,24,4,44863,43094,TZA
103236,3_dose,reduced_coverage_lower,19305,4684,954,242,139,35,173895,166404,TZA
103237,3_dose,reduced_coverage_lower,12707,2262,714,132,104,19,161326,154736,TZA
103238,3_dose,reduced_coverage_lower,24907,6400,1246,335,181,49,218062,208910,TZA
103239,3_dose,reduced_coverage_lower,27572,5446,1356,341,197,50,277674,266088,TZA
103240,3_dose,reduced_coverage_lower,21662,3015,1123,211,163,31,282119,270656,TZA
103241,3_dose,reduced_coverage_lower,14565,2358,893,158,130,23,219285,210638,TZA
103242,3_dose,reduced_coverage_lower,38764,7482,1984,461,288,67,389898,372614,TZA
103243,3_dose,reduced_coverage_lower,20728,3383,1249,222,181,32,302515,289714,TZA
103244,3_dose,reduced_coverage_lower,1539,220,93,14,14,2,25375,24341,TZA
103245,3_dose,reduced_coverage_lower,1288,231,74,13,11,2,16940,16242,TZA
103246,3_dose,reduced_coverage_lower,2137,192,125,15,18,2,36764,35236,TZA
103247,3_dose,reduced_coverage_lower,5208,1261,233,59,36,9,44799,42950,UGA
103248,3_dose,reduced_coverage_lower,34688,11890,1151,307,179,48,154245,146048,UGA
103249,3_dose,reduced_coverage_lower,20227,4952,891,239,139,37,190854,182578,UGA
103250,3_dose,reduced_coverage_lower,13697,4787,424,133,66,21,60956,57833,UGA
103251,3_dose,reduced_coverage_lower,3723,766,199,43,31,7,47994,46167,UGA
103252,3_dose,reduced_coverage_lower,11582,2235,654,131,102,20,175060,168046,UGA
103253,3_dose,reduced_coverage_lower,7852,2847,258,74,40,11,35573,33817,UGA
103254,3_dose,reduced_coverage_lower,23745,8073,832,254,129,40,113888,107723,UGA
103255,3_dose,reduced_coverage_lower,10828,3040,458,125,71,19,81455,77775,UGA
103256,3_dose,reduced_coverage_lower,41880,15204,1287,381,200,59,171917,162904,UGA
103257,3_dose,reduced_coverage_lower,22046,7498,704,218,110,34,96293,91549,UGA
103258,3_dose,reduced_coverage_lower,255,6,16,1,3,0,6772,6521,UGA
103259,3_dose,reduced_coverage_lower,6607,1157,338,71,53,11,81528,78279,UGA
103260,3_dose,reduced_coverage_lower,7848,3039,240,76,37,12,32841,31266,UGA
103261,3_dose,reduced_coverage_lower,373,71,20,4,3,1,5234,5017,UGA
103262,3_dose,reduced_coverage_lower,8697,53,584,8,91,1,291028,280223,UGA
103263,3_dose,reduced_coverage_lower,43301,16981,1361,437,212,68,172283,162078,UGA
103264,3_dose,reduced_coverage_lower,6110,1490,289,65,45,10,65731,63025,UGA
103265,3_dose,reduced_coverage_lower,2766,420,170,28,26,4,48065,46044,UGA
103266,3_dose,reduced_coverage_lower,2637,429,144,25,22,4,40060,38485,UGA
103267,3_dose,reduced_coverage_lower,6571,785,382,58,59,9,119061,114362,UGA
103268,3_dose,reduced_coverage_lower,23425,8111,616,171,96,27,72621,67617,UGA
103269,3_dose,reduced_coverage_lower,15712,5529,529,164,82,26,71204,67703,UGA
103270,3_dose,reduced_coverage_lower,11269,3175,527,129,82,20,97837,93534,UGA
103271,3_dose,reduced_coverage_lower,4620,882,218,50,34,8,54118,51959,UGA
103272,3_dose,reduced_coverage_lower,306,26,18,2,3,0,6825,6547,UGA
103273,3_dose,reduced_coverage_lower,12869,4624,473,137,74,21,67389,63537,UGA
103274,3_dose,reduced_coverage_lower,41516,16975,1197,357,186,56,143956,133714,UGA
103275,3_dose,reduced_coverage_lower,20435,7247,675,215,105,33,95872,90792,UGA
103276,3_dose,reduced_coverage_lower,9633,2828,435,121,68,19,88928,85157,UGA
103279,3_dose,reduced_coverage_lower,35661,13520,1116,349,174,54,154740,146451,UGA
103280,3_dose,reduced_coverage_lower,14243,4020,616,167,96,26,115150,110927,UGA
103281,3_dose,reduced_coverage_lower,20403,4769,926,229,144,36,188166,180536,UGA
103282,3_dose,reduced_coverage_lower,20114,6646,736,209,114,33,109619,103995,UGA
103283,3_dose,reduced_coverage_lower,9821,3499,332,99,52,15,45923,43539,UGA
103284,3_dose,reduced_coverage_lower,14865,3236,747,168,116,26,175141,167431,UGA
103285,3_dose,reduced_coverage_lower,20109,3901,1023,221,159,34,250122,239990,UGA
103286,3_dose,reduced_coverage_lower,14288,5348,383,112,60,17,45080,41877,UGA
103287,3_dose,reduced_coverage_lower,3579,638,191,42,30,6,47036,45128,UGA
103288,3_dose,reduced_coverage_lower,7681,1618,382,87,59,13,97329,93219,UGA
103289,3_dose,reduced_coverage_lower,14483,3144,722,171,112,27,166150,159186,UGA
103290,3_dose,reduced_coverage_lower,23415,6688,1050,278,163,43,189745,182419,UGA
103291,3_dose,reduced_coverage_lower,8744,3314,288,84,45,13,37308,35395,UGA
103292,3_dose,reduced_coverage_lower,4894,1596,193,55,30,9,30971,29661,UGA
103293,3_dose,reduced_coverage_lower,21133,7364,682,219,106,34,95259,90768,UGA
103294,3_dose,reduced_coverage_lower,4503,603,304,44,47,7,92799,89035,UGA
103295,3_dose,reduced_coverage_lower,18669,6272,596,183,93,28,79525,74454,UGA
103296,3_dose,reduced_coverage_lower,29260,11388,861,277,134,43,124959,119279,UGA
103297,3_dose,reduced_coverage_lower,14153,4027,626,173,97,27,111502,106729,UGA
103298,3_dose,reduced_coverage_lower,4202,716,226,46,35,7,60368,57835,UGA
103299,3_dose,reduced_coverage_lower,5565,1596,235,62,37,10,43453,41689,UGA
103300,3_dose,reduced_coverage_lower,5065,1022,256,58,40,9,56289,53913,UGA
103301,3_dose,reduced_coverage_lower,18049,6294,625,194,97,30,89049,84760,UGA
103302,3_dose,reduced_coverage_lower,28340,10446,890,290,139,45,128926,123364,UGA
103303,3_dose,reduced_coverage_lower,11234,1228,697,98,108,15,243428,234288,UGA
103304,3_dose,reduced_coverage_lower,6111,1510,298,75,46,12,61857,59279,UGA
103591,3_dose,reduced_coverage_lower,39322,11605,1707,476,260,73,260872,250243,ZMB
103592,3_dose,reduced_coverage_lower,64927,21550,2669,742,407,113,372028,357719,ZMB
103593,3_dose,reduced_coverage_lower,57065,19351,2217,705,338,107,307159,294873,ZMB
103594,3_dose,reduced_coverage_lower,71935,34348,2026,693,309,106,185815,175822,ZMB
103595,3_dose,reduced_coverage_lower,19001,1113,1226,92,187,14,397834,381968,ZMB
103596,3_dose,reduced_coverage_lower,53534,25551,1504,521,229,79,139579,133250,ZMB
103597,3_dose,reduced_coverage_lower,42296,18177,1230,441,187,67,132846,127216,ZMB
103598,3_dose,reduced_coverage_lower,62419,26422,1963,637,299,97,211440,202473,ZMB
103599,3_dose,reduced_coverage_lower,10341,147,610,13,93,2,305283,294346,ZMB
103600,3_dose,reduced_coverage_lower,31859,10956,1255,365,191,56,166918,160306,ZMB
100035,3_dose,reduced_coverage_upper,2774,380,157,24,27,4,62165,59608,AGO
100036,3_dose,reduced_coverage_upper,7179,-104,429,2,73,0,305772,293348,AGO
100037,3_dose,reduced_coverage_upper,21377,4544,876,200,149,34,200291,191612,AGO
100038,3_dose,reduced_coverage_upper,5003,991,250,49,43,8,77099,74052,AGO
100039,3_dose,reduced_coverage_upper,6688,1570,283,61,48,10,69473,66318,AGO
100040,3_dose,reduced_coverage_upper,7222,1449,261,61,45,10,66974,64046,AGO
100041,3_dose,reduced_coverage_upper,20344,3806,846,184,144,31,231327,221579,AGO
100042,3_dose,reduced_coverage_upper,4145,478,249,29,42,5,113055,108155,AGO
100043,3_dose,reduced_coverage_upper,6528,-439,428,-28,73,-5,285074,274134,AGO
100044,3_dose,reduced_coverage_upper,8057,-24,568,-11,97,-2,366814,354161,AGO
100045,3_dose,reduced_coverage_upper,17874,-867,1282,-63,219,-11,885280,849480,AGO
100046,3_dose,reduced_coverage_upper,8248,1545,425,76,72,13,135369,129547,AGO
100047,3_dose,reduced_coverage_upper,3288,341,168,21,29,4,66787,64080,AGO
100048,3_dose,reduced_coverage_upper,8735,1739,424,95,72,16,132358,126961,AGO
100049,3_dose,reduced_coverage_upper,8838,2342,401,100,68,17,99094,95243,AGO
100050,3_dose,reduced_coverage_upper,825,-99,64,-6,11,-1,57348,55176,AGO
100051,3_dose,reduced_coverage_upper,11769,2215,616,112,105,19,194238,187134,AGO
100052,3_dose,reduced_coverage_upper,4331,726,202,40,34,7,69247,66387,AGO
100176,3_dose,reduced_coverage_upper,3468,418,215,30,34,5,64253,61629,BDI
100177,3_dose,reduced_coverage_upper,2643,-120,171,-7,27,-1,100478,96456,BDI
100178,3_dose,reduced_coverage_upper,2560,90,178,9,28,1,89706,85897,BDI
100179,3_dose,reduced_coverage_upper,2240,31,138,3,22,0,60681,58327,BDI
100180,3_dose,reduced_coverage_upper,6987,2241,282,81,45,13,43554,41480,BDI
100181,3_dose,reduced_coverage_upper,7659,1359,428,82,68,13,87374,84075,BDI
100182,3_dose,reduced_coverage_upper,9324,1689,499,109,79,17,121015,115617,BDI
100183,3_dose,reduced_coverage_upper,9824,2604,447,125,71,20,78842,75324,BDI
100184,3_dose,reduced_coverage_upper,7953,1406,436,84,69,13,105756,101795,BDI
100185,3_dose,reduced_coverage_upper,19590,6068,810,223,129,35,120536,114807,BDI
100186,3_dose,reduced_coverage_upper,3926,564,229,37,36,6,66015,63249,BDI
100187,3_dose,reduced_coverage_upper,1755,213,114,16,18,2,39677,38079,BDI
100188,3_dose,reduced_coverage_upper,19071,5045,799,225,127,36,125736,120049,BDI
100189,3_dose,reduced_coverage_upper,1225,150,73,12,12,2,20851,20025,BDI
100190,3_dose,reduced_coverage_upper,14581,3799,674,179,107,28,126717,120602,BDI
100191,3_dose,reduced_coverage_upper,6162,1326,300,72,48,11,60957,58542,BDI
100192,3_dose,reduced_coverage_upper,11006,3019,499,134,79,21,80566,76873,BDI
100196,3_dose,reduced_coverage_upper,20998,7690,710,240,128,43,97852,93083,BEN
100197,3_dose,reduced_coverage_upper,20267,6669,697,217,126,39,101083,95969,BEN
100198,3_dose,reduced_coverage_upper,39218,12926,1358,420,245,76,211788,200744,BEN
100199,3_dose,reduced_coverage_upper,26566,10195,1015,306,183,55,138291,130720,BEN
100200,3_dose,reduced_coverage_upper,20713,6921,710,221,128,40,101445,96176,BEN
100201,3_dose,reduced_coverage_upper,17643,6406,540,167,97,30,64663,60876,BEN
100202,3_dose,reduced_coverage_upper,28921,12041,812,252,146,46,103421,97336,BEN
100203,3_dose,reduced_coverage_upper,2146,482,107,25,19,4,28538,27329,BEN
100204,3_dose,reduced_coverage_upper,19038,8299,535,161,97,29,62545,59259,BEN
100205,3_dose,reduced_coverage_upper,17199,4185,719,188,130,34,131188,125097,BEN
100206,3_dose,reduced_coverage_upper,12084,3601,448,126,81,23,76863,73116,BEN
100207,3_dose,reduced_coverage_upper,21106,7272,736,230,133,41,109861,104414,BEN
100211,3_dose,reduced_coverage_upper,94385,43792,2399,667,397,110,245923,233872,BFA
100212,3_dose,reduced_coverage_upper,26764,11872,814,268,135,44,92827,88276,BFA
100213,3_dose,reduced_coverage_upper,24753,6424,1315,310,218,51,313806,300858,BFA
100214,3_dose,reduced_coverage_upper,55266,22112,1642,526,272,87,194066,185255,BFA
100215,3_dose,reduced_coverage_upper,57099,27314,1807,579,299,96,200258,190126,BFA
100216,3_dose,reduced_coverage_upper,54560,23494,1621,541,268,90,198508,189699,BFA
100217,3_dose,reduced_coverage_upper,23523,9281,814,255,135,42,110029,105060,BFA
100218,3_dose,reduced_coverage_upper,72392,33712,1947,618,322,102,204008,193960,BFA
100219,3_dose,reduced_coverage_upper,63195,26409,2088,734,346,121,253358,241662,BFA
100220,3_dose,reduced_coverage_upper,55750,26577,1673,595,277,98,200915,191300,BFA
100221,3_dose,reduced_coverage_upper,25002,9402,852,282,141,47,116952,111514,BFA
